,box,angry,disgust,fear,happy,sad,surprise,neutral,timeline
26356,"[307, 9, 228, 318]",0.01,0.0,0.11,0.01,0.19,0.0,0.68,878.5620999781706
26357,"[308, 12, 227, 314]",0.02,0.0,0.12,0.0,0.28,0.0,0.57,878.5954344029687
26358,"[310, 15, 225, 311]",0.01,0.0,0.15,0.0,0.25,0.0,0.58,878.6287688277669
26359,"[310, 13, 225, 315]",0.02,0.0,0.13,0.0,0.26,0.0,0.58,878.6621032525649
26360,"[309, 12, 227, 316]",0.02,0.0,0.15,0.0,0.27,0.0,0.56,878.695437677363
26361,"[310, 14, 226, 314]",0.02,0.0,0.14,0.0,0.24,0.0,0.59,878.7287721021611
26362,"[310, 16, 226, 312]",0.01,0.0,0.11,0.01,0.17,0.0,0.7,878.7621065269592
26363,"[308, 14, 228, 316]",0.03,0.0,0.18,0.0,0.29,0.0,0.5,878.7954409517572
26364,"[306, 15, 230, 318]",0.01,0.0,0.1,0.01,0.2,0.0,0.68,878.8287753765553
26365,"[308, 12, 233, 319]",0.02,0.0,0.17,0.0,0.3,0.0,0.51,878.8621098013534
26366,"[309, 14, 233, 318]",0.01,0.0,0.14,0.0,0.32,0.0,0.53,878.8954442261514
26367,"[310, 14, 234, 319]",0.01,0.0,0.13,0.0,0.27,0.0,0.58,878.9287786509495
26368,"[306, 16, 239, 317]",0.01,0.0,0.17,0.0,0.33,0.0,0.47,878.9621130757477
26369,"[306, 17, 238, 316]",0.01,0.0,0.14,0.0,0.27,0.0,0.57,878.9954475005457
26370,"[309, 19, 236, 312]",0.01,0.0,0.14,0.0,0.37,0.01,0.46,879.0287819253438
26371,"[310, 19, 236, 311]",0.02,0.0,0.15,0.0,0.27,0.0,0.56,879.0621163501419
26372,"[311, 19, 236, 314]",0.01,0.0,0.12,0.01,0.34,0.0,0.51,879.09545077494
26373,"[312, 19, 237, 316]",0.01,0.0,0.19,0.0,0.34,0.01,0.45,879.128785199738
26374,"[329, 17, 218, 308]",0.02,0.0,0.33,0.0,0.57,0.0,0.07,879.1621196245361
26375,"[310, 23, 236, 314]",0.02,0.0,0.18,0.01,0.41,0.01,0.37,879.1954540493342
26376,"[310, 24, 236, 315]",0.03,0.0,0.12,0.01,0.55,0.01,0.27,879.2287884741322
26377,"[289, 6, 253, 359]",0.02,0.0,0.3,0.02,0.51,0.01,0.14,879.2621228989303
26378,"[290, 7, 253, 357]",0.02,0.0,0.26,0.02,0.58,0.01,0.12,879.2954573237284
26379,"[291, 9, 252, 354]",0.03,0.0,0.22,0.02,0.61,0.01,0.11,879.3287917485264
26380,"[289, 10, 254, 353]",0.03,0.0,0.24,0.02,0.6,0.01,0.11,879.3621261733246
26381,"[292, 12, 250, 348]",0.02,0.0,0.25,0.02,0.54,0.01,0.17,879.3954605981227
26382,"[291, 11, 252, 351]",0.02,0.0,0.24,0.02,0.54,0.01,0.18,879.4287950229208
26383,"[292, 11, 253, 347]",0.04,0.0,0.2,0.02,0.42,0.01,0.3,879.4621294477188
26384,"[293, 9, 255, 352]",0.01,0.0,0.18,0.02,0.48,0.01,0.29,879.4954638725169
26385,"[292, 10, 255, 352]",0.01,0.0,0.28,0.01,0.47,0.01,0.22,879.528798297315
26386,"[309, 26, 234, 317]",0.03,0.0,0.18,0.01,0.34,0.01,0.44,879.562132722113
26387,"[291, 16, 254, 344]",0.01,0.0,0.2,0.01,0.53,0.0,0.24,879.5954671469111
26388,"[296, 21, 247, 336]",0.01,0.0,0.21,0.03,0.52,0.01,0.23,879.6288015717092
26389,"[313, 33, 233, 311]",0.01,0.0,0.12,0.02,0.54,0.0,0.31,879.6621359965072
26390,"[302, 26, 241, 335]",0.01,0.0,0.17,0.02,0.67,0.0,0.13,879.6954704213053
26391,"[307, 29, 239, 329]",0.01,0.0,0.12,0.01,0.71,0.0,0.15,879.7288048461035
26392,"[311, 32, 236, 325]",0.02,0.0,0.16,0.01,0.63,0.0,0.18,879.7621392709016
26393,"[313, 32, 235, 322]",0.01,0.0,0.14,0.0,0.66,0.0,0.18,879.7954736956996
26394,"[314, 33, 233, 318]",0.01,0.0,0.18,0.01,0.53,0.0,0.26,879.8288081204977
26395,"[313, 34, 235, 321]",0.01,0.0,0.12,0.01,0.61,0.0,0.24,879.8621425452958
26396,"[313, 33, 237, 324]",0.02,0.0,0.15,0.01,0.59,0.0,0.23,879.8954769700938
26397,"[323, 32, 229, 310]",0.01,0.0,0.13,0.0,0.65,0.0,0.21,879.9288113948919
26398,"[325, 33, 224, 307]",0.01,0.0,0.24,0.01,0.53,0.0,0.22,879.96214581969
26399,"[324, 35, 224, 304]",0.01,0.0,0.13,0.01,0.58,0.0,0.27,879.995480244488
26400,"[328, 34, 223, 304]",0.0,0.0,0.15,0.0,0.67,0.0,0.18,880.0288146692861
26401,"[329, 36, 220, 299]",0.01,0.01,0.15,0.0,0.67,0.0,0.16,880.0621490940842
26402,"[307, 21, 248, 340]",0.0,0.0,0.23,0.0,0.62,0.0,0.15,880.0954835188824
26403,"[326, 36, 228, 306]",0.01,0.0,0.11,0.0,0.64,0.0,0.24,880.1288179436804
26404,"[323, 30, 233, 314]",0.01,0.0,0.08,0.0,0.44,0.0,0.47,880.1621523684785
26405,"[323, 27, 234, 316]",0.01,0.0,0.06,0.0,0.43,0.0,0.5,880.1954867932766
26406,"[308, 18, 245, 339]",0.02,0.0,0.19,0.0,0.63,0.0,0.16,880.2288212180746
26407,"[304, 16, 246, 341]",0.03,0.0,0.2,0.0,0.57,0.0,0.19,880.2621556428727
26408,"[302, 14, 246, 341]",0.04,0.0,0.26,0.01,0.43,0.0,0.26,880.2954900676708
26409,"[294, 7, 257, 350]",0.04,0.0,0.21,0.01,0.47,0.01,0.26,880.3288244924688
26410,"[316, 19, 236, 316]",0.01,0.0,0.22,0.0,0.37,0.01,0.39,880.3621589172669
26411,"[315, 18, 236, 315]",0.02,0.0,0.21,0.01,0.29,0.01,0.47,880.395493342065
26412,"[313, 18, 239, 317]",0.01,0.0,0.19,0.0,0.29,0.01,0.5,880.4288277668632
26413,"[314, 21, 235, 312]",0.01,0.0,0.24,0.01,0.36,0.01,0.37,880.4621621916612
26414,"[312, 20, 236, 313]",0.02,0.0,0.23,0.01,0.37,0.01,0.36,880.4954966164593
26415,"[315, 22, 234, 311]",0.01,0.0,0.21,0.01,0.31,0.01,0.45,880.5288310412574
26416,"[313, 20, 236, 312]",0.02,0.0,0.23,0.03,0.21,0.01,0.5,880.5621654660554
26417,"[314, 19, 234, 312]",0.01,0.0,0.16,0.02,0.22,0.01,0.58,880.5954998908535
26418,"[314, 18, 235, 316]",0.01,0.0,0.15,0.01,0.27,0.01,0.56,880.6288343156516
26419,"[290, 2, 261, 353]",0.03,0.0,0.23,0.02,0.38,0.01,0.33,880.6621687404496
26420,"[316, 19, 235, 314]",0.01,0.0,0.22,0.01,0.32,0.0,0.44,880.6955031652477
26421,"[297, 4, 257, 351]",0.03,0.0,0.21,0.02,0.42,0.01,0.31,880.7288375900458
26422,"[299, 10, 253, 342]",0.04,0.0,0.25,0.02,0.46,0.01,0.23,880.7621720148439
26423,"[304, 17, 246, 335]",0.05,0.0,0.26,0.03,0.38,0.01,0.27,880.7955064396419
26424,"[303, 17, 249, 339]",0.03,0.0,0.23,0.01,0.48,0.0,0.23,880.82884086444
26425,"[298, 15, 257, 346]",0.04,0.0,0.22,0.01,0.42,0.01,0.3,880.8621752892382
26426,"[300, 16, 259, 347]",0.03,0.0,0.2,0.01,0.46,0.0,0.29,880.8955097140362
26427,"[303, 16, 261, 350]",0.03,0.0,0.15,0.01,0.63,0.0,0.18,880.9288441388343
26428,"[303, 16, 262, 353]",0.02,0.0,0.17,0.01,0.58,0.0,0.21,880.9621785636324
26429,"[315, 27, 243, 325]",0.03,0.0,0.19,0.0,0.35,0.0,0.42,880.9955129884304
26430,"[314, 27, 245, 329]",0.02,0.0,0.22,0.0,0.4,0.01,0.35,881.0288474132285
26431,"[315, 26, 247, 331]",0.02,0.0,0.26,0.01,0.4,0.01,0.3,881.0621818380266
26432,"[316, 24, 263, 351]",0.01,0.0,0.23,0.0,0.62,0.0,0.15,881.0955162628247
26433,"[315, 24, 264, 352]",0.01,0.0,0.21,0.0,0.66,0.0,0.12,881.1288506876227
26434,"[309, 25, 277, 360]",0.01,0.0,0.17,0.0,0.74,0.0,0.08,881.1621851124208
26435,"[310, 24, 275, 356]",0.0,0.0,0.18,0.0,0.7,0.0,0.11,881.195519537219
26436,"[305, 22, 275, 357]",0.01,0.0,0.21,0.01,0.67,0.0,0.1,881.228853962017
26437,"[304, 21, 280, 361]",0.01,0.0,0.24,0.01,0.67,0.0,0.08,881.2621883868151
26438,"[306, 22, 278, 359]",0.01,0.0,0.2,0.01,0.69,0.0,0.09,881.2955228116132
26439,"[306, 22, 277, 358]",0.0,0.0,0.24,0.01,0.66,0.0,0.09,881.3288572364112
26440,"[303, 22, 279, 358]",0.01,0.0,0.24,0.01,0.67,0.0,0.08,881.3621916612093
26441,"[306, 22, 277, 358]",0.0,0.0,0.24,0.01,0.63,0.01,0.11,881.3955260860074
26442,"[308, 23, 275, 358]",0.01,0.0,0.18,0.0,0.69,0.0,0.11,881.4288605108055
26443,"[307, 21, 279, 357]",0.01,0.0,0.22,0.0,0.62,0.0,0.15,881.4621949356035
26444,"[300, 22, 278, 355]",0.02,0.0,0.27,0.0,0.59,0.0,0.12,881.4955293604016
26445,"[300, 22, 277, 353]",0.03,0.0,0.23,0.0,0.64,0.0,0.1,881.5288637851997
26446,"[300, 22, 278, 355]",0.02,0.0,0.28,0.0,0.6,0.0,0.1,881.5621982099977
26447,"[300, 22, 278, 354]",0.02,0.0,0.23,0.0,0.63,0.0,0.11,881.5955326347959
26448,"[301, 21, 279, 356]",0.02,0.0,0.28,0.0,0.6,0.0,0.09,881.628867059594
26449,"[301, 25, 274, 351]",0.02,0.0,0.29,0.0,0.6,0.0,0.08,881.662201484392
26450,"[301, 25, 275, 351]",0.02,0.0,0.32,0.0,0.57,0.0,0.09,881.6955359091901
26451,"[308, 22, 274, 355]",0.01,0.0,0.26,0.0,0.61,0.0,0.11,881.7288703339882
26452,"[307, 21, 275, 354]",0.01,0.0,0.28,0.0,0.58,0.0,0.12,881.7622047587863
26453,"[307, 24, 273, 351]",0.01,0.0,0.18,0.0,0.67,0.0,0.13,881.7955391835843
26454,"[308, 25, 272, 351]",0.01,0.0,0.24,0.0,0.64,0.0,0.11,881.8288736083824
26455,"[309, 24, 274, 351]",0.02,0.0,0.21,0.0,0.66,0.0,0.11,881.8622080331805
26456,"[311, 27, 272, 345]",0.01,0.0,0.32,0.0,0.56,0.0,0.11,881.8955424579785
26457,"[312, 26, 270, 347]",0.01,0.0,0.23,0.0,0.66,0.0,0.11,881.9288768827766
26458,"[311, 23, 274, 353]",0.01,0.0,0.14,0.0,0.71,0.0,0.14,881.9622113075748
26459,"[310, 18, 275, 359]",0.01,0.0,0.17,0.0,0.77,0.0,0.05,881.9955457323728
26460,"[315, 23, 270, 354]",0.01,0.0,0.13,0.0,0.75,0.0,0.1,882.0288801571709
26461,"[315, 22, 272, 359]",0.01,0.0,0.16,0.0,0.71,0.0,0.12,882.062214581969
26462,"[330, 54, 255, 318]",0.02,0.0,0.11,0.01,0.61,0.0,0.25,882.0955490067671
26463,"[408, 131, 176, 211]",0.01,0.0,0.04,0.85,0.08,0.0,0.01,882.1288834315651
26464,"[331, 151, 228, 274]",0.06,0.0,0.31,0.21,0.33,0.01,0.08,882.1622178563632
26465,"[333, 144, 230, 281]",0.09,0.0,0.32,0.27,0.21,0.02,0.09,882.1955522811613
26466,"[337, 146, 225, 279]",0.11,0.0,0.37,0.15,0.25,0.02,0.11,882.2288867059593
26467,"[338, 149, 235, 291]",0.01,0.0,0.14,0.22,0.23,0.01,0.4,882.2622211307574
26468,"[297, 71, 310, 382]",0.02,0.0,0.19,0.21,0.39,0.02,0.17,882.2955555555556
26469,"[322, 57, 288, 360]",0.02,0.0,0.02,0.76,0.07,0.0,0.13,882.3288899803536
26470,"[320, 59, 281, 354]",0.0,0.0,0.01,0.91,0.03,0.0,0.06,882.3622244051517
26471,"[319, 61, 274, 345]",0.0,0.0,0.01,0.92,0.02,0.0,0.05,882.3955588299498
26472,"[365, 67, 231, 303]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,882.4288932547479
26473,"[359, 59, 229, 302]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,882.4622276795459
26474,"[359, 59, 227, 298]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,882.495562104344
26475,"[359, 59, 226, 298]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,882.5288965291421
26476,"[361, 58, 221, 293]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,882.5622309539401
26477,"[356, 57, 222, 293]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,882.5955653787382
26478,"[352, 54, 222, 294]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,882.6288998035363
26479,"[344, 51, 223, 299]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,882.6622342283343
26480,"[281, 13, 279, 379]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,882.6955686531325
26481,"[318, 48, 235, 308]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,882.7289030779306
26482,"[316, 47, 234, 308]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,882.7622375027287
26483,"[312, 44, 234, 311]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,882.7955719275267
26484,"[306, 43, 237, 314]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,882.8289063523248
26485,"[303, 41, 238, 312]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,882.8622407771229
26486,"[308, 30, 236, 324]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,882.8955752019209
26487,"[313, 47, 227, 299]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,882.928909626719
26488,"[310, 46, 227, 299]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,882.9622440515171
26489,"[310, 47, 224, 296]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,882.9955784763151
26490,"[307, 43, 229, 302]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,883.0289129011132
26491,"[290, 24, 242, 329]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,883.0622473259114
26492,"[287, 22, 244, 331]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,883.0955817507095
26493,"[278, 25, 258, 335]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,883.1289161755075
26494,"[279, 25, 257, 337]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,883.1622506003056
26495,"[304, 36, 230, 306]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,883.1955850251037
26496,"[306, 39, 227, 302]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,883.2289194499017
26497,"[280, 25, 256, 336]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,883.2622538746998
26498,"[305, 37, 227, 306]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,883.2955882994979
26499,"[305, 38, 228, 305]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,883.3289227242959
26500,"[305, 37, 228, 305]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,883.362257149094
26501,"[305, 35, 229, 307]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,883.3955915738921
26502,"[305, 35, 229, 307]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,883.4289259986903
26503,"[304, 34, 230, 308]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,883.4622604234883
26504,"[304, 34, 230, 308]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,883.4955948482864
26505,"[303, 34, 231, 309]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,883.5289292730845
26506,"[303, 34, 229, 307]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,883.5622636978825
26507,"[301, 33, 232, 309]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,883.5955981226806
26508,"[302, 31, 230, 309]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,883.6289325474787
26509,"[304, 35, 228, 304]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,883.6622669722767
26510,"[302, 34, 229, 305]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,883.6956013970748
26511,"[302, 35, 229, 304]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,883.7289358218729
26512,"[302, 33, 229, 305]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,883.762270246671
26513,"[301, 33, 229, 305]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,883.795604671469
26514,"[298, 30, 231, 310]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,883.8289390962672
26515,"[297, 28, 232, 312]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,883.8622735210653
26516,"[297, 29, 231, 311]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,883.8956079458633
26517,"[297, 29, 230, 310]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,883.9289423706614
26518,"[299, 32, 228, 306]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,883.9622767954595
26519,"[298, 32, 228, 307]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,883.9956112202575
26520,"[298, 32, 228, 305]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,884.0289456450556
26521,"[300, 34, 227, 303]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,884.0622800698537
26522,"[300, 34, 227, 304]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,884.0956144946518
26523,"[301, 35, 227, 303]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,884.1289489194498
26524,"[284, 28, 245, 326]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,884.162283344248
26525,"[304, 38, 224, 298]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,884.1956177690461
26526,"[305, 40, 223, 296]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,884.2289521938441
26527,"[307, 40, 222, 295]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,884.2622866186422
26528,"[284, 28, 248, 329]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,884.2956210434403
26529,"[307, 40, 223, 296]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,884.3289554682383
26530,"[306, 39, 224, 300]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,884.3622898930364
26531,"[287, 30, 247, 326]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,884.3956243178345
26532,"[285, 28, 247, 325]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,884.4289587426326
26533,"[289, 30, 245, 322]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,884.4622931674306
26534,"[290, 29, 243, 321]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,884.4956275922287
26535,"[290, 27, 246, 324]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,884.5289620170269
26536,"[288, 25, 247, 326]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,884.5622964418249
26537,"[289, 25, 246, 325]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,884.595630866623
26538,"[315, 39, 221, 297]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,884.6289652914211
26539,"[316, 39, 220, 295]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,884.6622997162191
26540,"[316, 36, 223, 300]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,884.6956341410172
26541,"[321, 37, 219, 294]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,884.7289685658153
26542,"[309, 25, 228, 316]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,884.7623029906134
26543,"[310, 27, 228, 315]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,884.7956374154114
26544,"[318, 27, 224, 307]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,884.8289718402095
26545,"[327, 40, 217, 293]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,884.8623062650076
26546,"[320, 29, 222, 305]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,884.8956406898056
26547,"[329, 41, 216, 291]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,884.9289751146038
26548,"[322, 28, 222, 306]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,884.9623095394019
26549,"[312, 30, 233, 312]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,884.9956439641999
26550,"[333, 44, 212, 287]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,885.028978388998
26551,"[334, 44, 212, 286]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,885.0623128137961
26552,"[313, 30, 235, 313]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,885.0956472385942
26553,"[332, 40, 216, 295]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,885.1289816633922
26554,"[334, 43, 214, 292]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,885.1623160881903
26555,"[334, 43, 214, 292]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,885.1956505129884
26556,"[337, 44, 211, 289]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,885.2289849377864
26557,"[317, 31, 230, 309]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,885.2623193625845
26558,"[336, 42, 213, 290]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,885.2956537873827
26559,"[306, 25, 244, 327]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,885.3289882121807
26560,"[307, 27, 242, 324]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,885.3623226369788
26561,"[318, 30, 228, 309]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,885.3956570617769
26562,"[317, 32, 229, 309]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,885.428991486575
26563,"[317, 33, 227, 307]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,885.462325911373
26564,"[316, 33, 229, 308]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,885.4956603361711
26565,"[316, 33, 230, 310]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,885.5289947609692
26566,"[316, 33, 229, 310]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,885.5623291857672
26567,"[316, 33, 229, 310]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,885.5956636105653
26568,"[315, 31, 231, 313]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,885.6289980353635
26569,"[316, 32, 231, 312]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,885.6623324601615
26570,"[315, 31, 232, 313]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,885.6956668849596
26571,"[317, 33, 229, 309]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,885.7290013097577
26572,"[317, 33, 230, 311]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,885.7623357345558
26573,"[318, 33, 229, 309]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,885.7956701593538
26574,"[314, 29, 234, 315]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,885.8290045841519
26575,"[315, 30, 235, 316]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,885.86233900895
26576,"[342, 48, 208, 281]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,885.895673433748
26577,"[344, 51, 206, 277]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,885.9290078585461
26578,"[344, 50, 206, 279]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,885.9623422833442
26579,"[308, 29, 243, 326]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,885.9956767081422
26580,"[308, 29, 243, 327]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,886.0290111329404
26581,"[309, 30, 242, 324]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,886.0623455577385
26582,"[310, 30, 242, 326]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,886.0956799825366
26583,"[310, 30, 242, 325]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,886.1290144073346
26584,"[308, 30, 244, 327]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,886.1623488321327
26585,"[310, 30, 243, 326]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,886.1956832569308
26586,"[308, 29, 244, 327]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,886.2290176817288
26587,"[311, 31, 240, 323]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,886.2623521065269
26588,"[309, 29, 242, 325]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,886.295686531325
26589,"[309, 30, 242, 324]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,886.329020956123
26590,"[308, 29, 244, 328]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,886.3623553809211
26591,"[308, 29, 243, 326]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,886.3956898057193
26592,"[344, 49, 205, 281]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,886.4290242305174
26593,"[320, 33, 227, 308]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,886.4623586553154
26594,"[344, 48, 205, 282]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,886.4956930801135
26595,"[323, 35, 224, 305]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,886.5290275049116
26596,"[343, 48, 205, 281]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,886.5623619297096
26597,"[321, 35, 224, 304]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,886.5956963545077
26598,"[318, 24, 230, 316]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,886.6290307793058
26599,"[318, 25, 229, 316]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,886.6623652041038
26600,"[320, 37, 224, 303]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,886.6956996289019
26601,"[334, 34, 211, 299]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,886.7290340537
26602,"[335, 33, 211, 299]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,886.7623684784982
26603,"[334, 32, 212, 300]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,886.7957029032962
26604,"[335, 33, 211, 298]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,886.8290373280943
26605,"[334, 32, 212, 300]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,886.8623717528924
26606,"[335, 33, 211, 299]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,886.8957061776904
26607,"[334, 33, 212, 300]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,886.9290406024885
26608,"[334, 32, 213, 300]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,886.9623750272866
26609,"[334, 32, 213, 300]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,886.9957094520846
26610,"[334, 32, 214, 300]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,887.0290438768827
26611,"[335, 33, 213, 299]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,887.0623783016808
26612,"[335, 33, 212, 299]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,887.095712726479
26613,"[334, 33, 213, 300]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,887.129047151277
26614,"[332, 33, 215, 303]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,887.1623815760751
26615,"[334, 33, 213, 299]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,887.1957160008732
26616,"[334, 33, 212, 301]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,887.2290504256712
26617,"[316, 24, 232, 317]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,887.2623848504693
26618,"[318, 25, 229, 316]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,887.2957192752674
26619,"[316, 24, 230, 317]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,887.3290537000654
